;updated;high;low;open;close;volume;average
1660;1543179600;4124.7;3598.81;4004.46;3784.59;185985.76;3861.755
1661;1543093200;4165.93;3550.04;3854.11;4004.15;213926.98;3857.985
1662;1543006800;4432.0;3741.2;4343.42;3854.11;123090.79;4086.6
1663;1542920400;4419.48;4157.19;4320.68;4343.42;121719.16;4288.335
1664;1542834000;4640.72;4297.21;4593.04;4320.68;83715.43;4468.965
1665;1542747600;4689.55;4315.58;4441.81;4593.04;152286.19;4502.565
1666;1542661200;4953.56;4168.25;4809.62;4441.81;315023.21;4560.905
1667;1542574800;5615.98;4757.01;5615.26;4809.62;207964.38;5186.495
1668;1542488400;5701.35;5567.95;5567.95;5615.26;41702.04;5634.65
1669;1542402000;5602.01;5524.7;5586.97;5568.94;29517.8;5563.355
1670;1542315600;5676.54;5487.87;5647.5;5586.27;71050.83;5582.205
1671;1542229200;5767.06;5300.75;5740.51;5647.5;147895.07;5533.905
1672;1542142800;6375.7;5469.93;6339.17;5741.47;178422.8;5922.815
1673;1542056400;6389.43;6315.58;6375.08;6339.17;35761.27;6352.505
1674;1541970000;6435.41;6350.87;6408.18;6375.08;28338.62;6393.14
1675;1541883600;6414.18;6326.38;6396.39;6408.18;20337.03;6370.28
1676;1541797200;6419.92;6376.17;6377.99;6396.37;14658.42;6398.045
1677;1541710800;6457.97;6352.45;6446.06;6377.99;37086.04;6405.21
1678;1541624400;6542.42;6438.27;6530.94;6446.06;42073.45;6490.345
1679;1541538000;6562.79;6476.59;6479.72;6529.68;55100.44;6519.69
1680;1541451600;6482.81;6412.56;6433.53;6479.72;37162.36;6447.685
1681;1541365200;6475.8;6406.69;6467.05;6433.74;24142.0;6441.245
1682;1541278800;6498.16;6351.92;6376.55;6467.05;27317.02;6425.04
1683;1541192400;6398.09;6336.96;6394.65;6376.32;28808.38;6367.525
1684;1541106000;6420.93;6371.57;6381.3;6394.66;27987.6;6396.25
1685;1541019600;6402.59;6322.6;6342.81;6381.3;31397.71;6362.595
1686;1540933200;6391.25;6241.49;6309.11;6342.61;38823.41;6316.37
1687;1540846800;6340.68;6286.3;6314.38;6309.11;42701.22;6313.49
1688;1540760400;6483.39;6282.58;6470.74;6313.91;53760.53;6382.985
1689;1540674000;6483.24;6444.74;6470.17;6470.74;16806.73;6463.99
1690;1540587600;6479.0;6445.95;6457.21;6470.17;19092.86;6462.475
1691;1540501200;6514.0;6441.81;6462.77;6457.21;33284.54;6477.905
1692;1540414800;6497.9;6432.3;6476.52;6462.77;35706.92;6465.1
1693;1540328400;6538.35;6465.73;6470.63;6476.25;34111.66;6502.04
1694;1540242000;6496.2;6438.99;6484.32;6470.22;34071.62;6467.595
1695;1540155600;6531.23;6460.38;6509.87;6483.23;31239.03;6495.805
1696;1540069200;6557.39;6474.47;6490.6;6509.87;16019.49;6515.93
1697;1539982800;6645.2;6395.45;6469.28;6490.56;19543.75;6520.325
1698;1539896400;6503.09;6449.36;6489.37;6469.28;36599.64;6476.225
1699;1539810000;6616.27;6445.05;6576.4;6488.72;50725.31;6530.66
1700;1539723600;6589.2;6511.6;6583.05;6574.52;33538.55;6550.4
1701;1539637200;6724.91;6545.54;6612.69;6583.05;49191.34;6635.225
1702;1539550800;7234.83;6244.77;6277.73;6612.36;177320.05;6739.8
1703;1539464400;6346.56;6247.17;6267.27;6277.73;34130.1;6296.865
1704;1539378000;6280.73;6238.92;6252.1;6267.27;21914.85;6259.825
1705;1539291600;6296.56;6173.86;6209.47;6250.85;46195.91;6235.21
1706;1539205200;6581.59;6171.95;6581.07;6209.47;104258.49;6376.77
1707;1539118800;6633.22;6487.86;6631.79;6581.07;49264.39;6560.54
1708;1539032400;6657.0;6589.39;6650.07;6631.79;32204.25;6623.195
1709;1538946000;6698.31;6565.01;6601.46;6650.07;47216.82;6631.66
1710;1538859600;6622.49;6535.02;6589.94;6601.15;27272.67;6578.755
1711;1538773200;6637.08;6563.25;6632.88;6589.94;24787.61;6600.165
1712;1538686800;6683.55;6546.98;6580.0;6632.87;39731.28;6615.265
1713;1538600400;6622.32;6486.86;6492.61;6579.79;42142.96;6554.59
1714;1538514000;6537.07;6428.98;6525.46;6492.26;47186.0;6483.025
1715;1538427600;6618.95;6478.04;6594.98;6525.47;40624.2;6548.495
1716;1538341200;6662.6;6510.54;6623.82;6594.98;38926.98;6586.57
1717;1538254800;6741.96;6543.68;6603.75;6623.71;26335.14;6642.82
1718;1538168400;6635.42;6474.23;6635.4;6603.75;37296.34;6554.825
1719;1538082000;6806.1;6545.41;6686.13;6635.38;74353.41;6675.755
1720;1537995600;6733.94;6434.76;6462.6;6686.13;52542.0;6584.35
1721;1537909200;6543.92;6383.16;6437.74;6462.6;40752.6;6463.54
1722;1537822800;6583.54;6333.21;6583.53;6437.74;65381.85;6458.375
1723;1537736400;6717.6;6557.82;6702.73;6583.53;48934.13;6637.71
1724;1537650000;6768.56;6663.9;6716.6;6702.7;25143.83;6716.23
1725;1537563600;6834.49;6633.01;6762.07;6716.6;38829.87;6733.75
1726;1537477200;6785.22;6501.01;6505.97;6762.06;85295.46;6643.115
1727;1537390800;6551.93;6361.33;6398.83;6505.9;46802.06;6456.63
1728;1537304400;6522.9;6131.02;6346.44;6398.8;71293.01;6326.96
1729;1537218000;6393.39;6238.25;6261.33;6346.44;55076.95;6315.82
1730;1537131600;6538.82;6216.83;6502.44;6261.48;62738.57;6377.825
1731;1537045200;6525.05;6404.31;6522.68;6502.44;30897.54;6464.68
1732;1536958800;6573.19;6473.47;6485.39;6522.08;31894.67;6523.33
1733;1536872400;6591.59;6393.84;6492.17;6486.01;58029.07;6492.715
1734;1536786000;6534.89;6337.08;6337.08;6492.0;65684.53;6435.985
1735;1536699600;6357.89;6208.28;6295.54;6337.11;52814.83;6283.085
1736;1536613200;6415.51;6199.19;6324.43;6295.54;51401.22;6307.35
1737;1536526800;6371.42;6247.64;6249.07;6324.43;50695.88;6309.53
1738;1536440400;6451.25;6161.83;6200.23;6249.07;38701.0;6306.54
1739;1536354000;6480.57;6134.76;6413.12;6200.16;49719.12;6307.665
1740;1536267600;6549.39;6345.48;6515.42;6411.78;53170.79;6447.435
1741;1536181200;6727.19;6295.11;6705.06;6515.42;127586.04;6511.15
1742;1536094800;7401.43;6694.06;7369.89;6705.03;113370.51;7047.745
1743;1536008400;7417.65;7246.76;7270.05;7369.86;46681.9;7332.205
1744;1535922000;7350.58;7204.89;7301.25;7270.05;42451.23;7277.735
1745;1535835600;7384.38;7144.71;7203.46;7301.26;61424.38;7264.545
1746;1535749200;7272.03;7025.58;7026.96;7203.46;41873.76;7148.805
1747;1535662800;7096.73;6903.08;6998.76;7026.96;49774.38;6999.905
1748;1535576400;7072.64;6818.69;7051.61;6998.76;61266.88;6945.665
1749;1535490000;7137.47;6944.76;7091.38;7052.0;50361.95;7041.115
1750;1535403600;7136.71;6877.2;6915.92;7091.38;69448.01;7006.955
1751;1535317200;6944.21;6674.84;6720.6;6915.73;59984.28;6809.525
1752;1535230800;6793.17;6588.48;6749.71;6720.6;39682.91;6690.825
1753;1535144400;6808.89;6684.19;6708.94;6749.56;38189.09;6746.54
1754;1535058000;6736.83;6481.76;6539.13;6708.96;58037.12;6609.295
1755;1534971600;6575.28;6356.96;6366.14;6538.95;52740.3;6466.12
1756;1534885200;6890.79;6264.34;6491.09;6366.13;116096.61;6577.565
1757;1534798800;6506.69;6259.81;6270.09;6491.11;61753.86;6383.25
1758;1534712400;6537.54;6248.39;6502.24;6269.9;61983.28;6392.965
1759;1534626000;6560.88;6330.56;6405.74;6502.18;39452.94;6445.72
1760;1534539600;6622.16;6322.44;6591.18;6405.71;52093.8;6472.3
1761;1534453200;6594.72;6300.45;6323.81;6591.16;73383.05;6447.585
1762;1534366800;6478.07;6217.33;6274.22;6323.81;71357.92;6347.7
1763;1534280400;6620.07;6193.63;6199.63;6274.22;132926.33;6406.85
1764;1534194000;6266.5;5891.87;6263.2;6199.6;125196.64;6079.185
1765;1534107600;6545.02;6157.03;6322.41;6263.2;71073.56;6351.025
1766;1534021200;6483.39;6176.89;6242.53;6322.92;57916.23;6330.14
1767;1533934800;6488.55;6014.26;6152.95;6242.54;87651.14;6251.405
1768;1533848400;6582.14;6025.91;6543.25;6153.41;100856.92;6304.025
1769;1533762000;6631.23;6195.02;6285.06;6543.24;89588.13;6413.125
1770;1533675600;6723.99;6133.03;6723.29;6285.02;130417.52;6428.51
1771;1533589200;7150.86;6685.02;6945.77;6723.21;82683.83;6917.94
1772;1533502800;7160.4;6854.79;7042.57;6945.78;58545.04;7007.595
1773;1533416400;7092.53;6898.31;7017.89;7042.39;52556.01;6995.42
1774;1533330000;7490.89;6940.15;7417.6;7017.89;74300.44;7215.52
1775;1533243600;7542.49;7296.76;7542.34;7417.6;79126.57;7419.625
1776;1533157200;7713.32;7470.86;7610.9;7542.34;55711.79;7592.09
1777;1533070800;7760.74;7449.31;7736.25;7610.9;78466.58;7605.025
1778;1532984400;8176.27;7663.7;8176.08;7735.3;97152.13;7919.985
1779;1532898000;8273.61;7867.44;8216.7;8176.06;83918.76;8070.525
1780;1532811600;8291.55;8123.53;8230.82;8216.78;34073.43;8207.54
1781;1532725200;8238.04;8070.04;8182.88;8230.87;36136.12;8154.04
1782;1532638800;8278.01;7806.25;7937.1;8182.89;80336.48;8042.13
1783;1532552400;8302.24;7862.67;8170.37;7937.25;78993.93;8082.455
1784;1532466000;8481.11;8061.07;8395.81;8170.23;89988.19;8271.09
1785;1532379600;8485.71;7692.16;7718.0;8395.82;143800.43;8088.935
1786;1532293200;7798.59;7376.66;7398.64;7718.0;96722.04;7587.625
1787;1532206800;7569.28;7345.25;7405.4;7398.64;47479.76;7457.265
1788;1532120400;7453.07;7220.37;7333.93;7405.4;40295.77;7336.72
1789;1532034000;7676.55;7279.34;7477.1;7333.93;80874.93;7477.945
1790;1531947600;7563.7;7289.9;7383.39;7477.5;70179.39;7426.8
1791;1531861200;7590.65;7253.71;7326.76;7383.39;105818.71;7422.18
1792;1531774800;7476.24;6677.56;6740.54;7326.7;112707.21;7076.9
1793;1531688400;6761.84;6349.83;6364.26;6740.55;74798.53;6555.835
1794;1531602000;6401.5;6245.75;6268.32;6364.26;34225.9;6323.625
1795;1531515600;6332.46;6190.18;6229.61;6268.75;27713.18;6261.32
1796;1531429200;6349.21;6131.54;6253.66;6229.83;50964.41;6240.375
1797;1531342800;6394.93;6084.0;6394.36;6253.6;65555.38;6239.465
1798;1531256400;6405.59;6293.68;6306.87;6394.36;51054.67;6349.635
1799;1531170000;6683.61;6277.23;6668.84;6306.85;72513.31;6480.42
1800;1531083600;6803.1;6625.58;6707.46;6668.84;48761.43;6714.34
1801;1530997200;6782.85;6684.15;6758.08;6707.38;39671.12;6733.5
1802;1530910800;6814.42;6518.23;6602.03;6758.08;41785.1;6666.325
1803;1530824400;6633.44;6458.14;6534.81;6602.02;47259.68;6545.79
1804;1530738000;6691.32;6448.23;6589.77;6534.81;63771.67;6569.775
1805;1530651600;6777.97;6411.13;6508.43;6590.06;62355.75;6594.55
1806;1530565200;6670.3;6473.48;6616.6;6509.58;54662.02;6571.89
1807;1530478800;6673.71;5537.86;6342.69;6615.66;73069.19;6105.785
1808;1530392400;6429.5;6262.72;6385.43;6339.04;40809.54;6346.11
1809;1530306000;6503.33;6194.51;6203.81;6385.38;65571.19;6348.92
1810;1530219600;6286.67;5813.02;5870.81;6203.8;92884.98;6049.845
1811;1530133200;6172.23;5844.26;6141.57;5871.28;63585.51;6008.245
1812;1530046800;6192.11;6021.69;6092.26;6141.57;62639.82;6106.9
1813;1529960400;6286.36;6067.49;6260.4;6088.39;62925.3;6176.925
1814;1529874000;6344.45;6095.25;6157.78;6260.35;79086.4;6219.85
1815;1529787600;6254.02;5782.13;6166.36;6157.78;110833.06;6018.075
1816;1529701200;6257.88;6033.2;6051.47;6166.54;57011.61;6145.54
1817;1529614800;6731.51;5941.32;6720.64;6051.47;137346.53;6336.415
1818;1529528400;6790.08;6687.66;6761.27;6720.64;43765.89;6738.87
1819;1529442000;6817.9;6569.96;6741.28;6761.27;59674.47;6693.93
1820;1529355600;6839.6;6672.2;6714.56;6741.28;54949.84;6755.9
1821;1529269200;6802.03;6401.41;6457.78;6714.82;65285.57;6601.72
1822;1529182800;6585.77;6446.38;6503.1;6457.78;34359.95;6516.075
1823;1529096400;6569.15;6345.99;6396.71;6503.1;35851.38;6457.57
1824;1529010000;6667.23;6380.69;6643.63;6396.71;57731.42;6523.96
1825;1528923600;6719.44;6286.23;6310.43;6643.26;95038.67;6502.835
1826;1528837200;6623.0;6140.63;6556.94;6310.43;124304.17;6381.815
1827;1528750800;6888.33;6462.61;6887.43;6556.94;75997.29;6675.47
1828;1528664400;6913.85;6652.89;6773.72;6887.37;71169.64;6783.37
1829;1528578000;7514.04;6661.98;7513.76;6773.72;127797.43;7088.01
1830;1528491600;7691.74;7495.72;7627.56;7513.69;28511.04;7593.73
1831;1528405200;7709.61;7559.5;7700.4;7627.52;40500.95;7634.555
1832;1528318800;7755.92;7651.13;7661.79;7700.11;44318.41;7703.525
1833;1528232400;7701.35;7504.98;7629.4;7661.79;51911.42;7603.165
1834;1528146000;7672.7;7394.97;7503.32;7629.4;58424.84;7533.835
1835;1528059600;7760.73;7469.21;7719.73;7503.2;56223.86;7614.97
1836;1527973200;7774.96;7606.76;7643.26;7719.75;42988.84;7690.86
1837;1527886800;7697.34;7467.79;7530.55;7643.26;47435.99;7582.565
1838;1527800400;7614.66;7370.27;7501.74;7530.55;61082.25;7492.465
1839;1527714000;7608.87;7349.52;7393.02;7502.15;60780.47;7479.195
1840;1527627600;7571.08;7295.78;7474.75;7393.02;67797.62;7433.43
1841;1527541200;7533.03;7069.01;7118.88;7474.75;86536.7;7301.02
1842;1527454800;7455.55;7092.91;7362.23;7118.88;72505.5;7274.23
1843;1527368400;7420.07;7256.67;7355.06;7362.23;46446.45;7338.37
1844;1527282000;7626.69;7314.71;7475.36;7355.06;48994.09;7470.7
1845;1527195600;7652.37;7347.96;7584.78;7475.36;84630.56;7500.165
1846;1527109200;7729.48;7283.77;7505.77;7584.74;109709.83;7506.625
1847;1527022800;8031.63;7460.66;7992.75;7505.77;120597.47;7746.145
1848;1526936400;8428.6;7962.43;8419.67;7992.75;66032.52;8195.515
1849;1526850000;8585.85;8347.88;8533.22;8419.65;54602.79;8466.865
1850;1526763600;8591.45;8181.46;8249.24;8533.0;49694.23;8386.455
1851;1526677200;8397.27;8160.8;8247.91;8249.24;45978.21;8279.035
1852;1526590800;8280.45;7940.35;8071.04;8247.91;68665.67;8110.4
1853;1526504400;8476.45;8015.77;8342.69;8071.04;74445.77;8246.11
1854;1526418000;8501.65;8119.17;8480.16;8344.78;95203.5;8310.41
1855;1526331600;8848.69;8441.25;8672.88;8480.16;84517.8;8644.97
1856;1526245200;8883.0;8312.72;8709.46;8672.9;101370.46;8597.86
1857;1526158800;8773.96;8350.91;8488.07;8709.46;61066.94;8562.435
1858;1526072400;8653.8;8225.97;8420.82;8486.67;92805.87;8439.885
1859;1525986000;9032.27;8363.5;9032.22;8421.0;134727.27;8697.885
1860;1525899600;9393.95;9017.13;9321.52;9032.22;67915.99;9205.54
1861;1525813200;9373.46;8987.27;9196.13;9321.16;67939.11;9180.365
1862;1525726800;9472.09;9063.07;9377.08;9196.13;72659.12;9267.58
1863;1525640400;9662.23;9202.13;9643.99;9377.81;73842.44;9432.18
1864;1525554000;9936.96;9441.93;9846.44;9644.92;62904.49;9689.445
1865;1525467600;9968.85;9687.09;9700.37;9845.9;68875.75;9827.97
1866;1525381200;9785.15;9547.21;9746.26;9699.61;68689.75;9666.18
1867;1525294800;9817.19;9172.28;9232.19;9745.04;90631.98;9494.735
1868;1525208400;9271.62;8993.82;9077.28;9232.19;57618.44;9132.72
1869;1525122000;9251.66;8851.1;9248.25;9077.28;74147.8;9051.38
1870;1525035600;9459.81;9133.6;9407.35;9248.45;61631.36;9296.705
1871;1524949200;9552.67;9189.07;9349.94;9407.04;68227.03;9370.87
1872;1524862800;9435.9;8892.52;8938.47;9351.47;83347.1;9164.21
1873;1524776400;9385.87;8923.48;9289.01;8938.47;82025.4;9154.675
1874;1524690000;9315.13;8669.38;8873.57;9282.12;111690.32;8992.255
1875;1524603600;9765.23;8757.06;9657.69;8873.62;192797.41;9261.145
1876;1524517200;9741.91;8957.68;8967.86;9655.77;136352.05;9349.795
1877;1524430800;9025.73;8804.2;8823.46;8968.25;61895.95;8914.965
1878;1524344400;9043.98;8788.44;8935.85;8823.36;68212.83;8916.21
1879;1524258000;9047.82;8631.18;8877.15;8935.72;93635.24;8839.5
1880;1524171600;8945.14;8243.49;8301.82;8877.08;114730.74;8594.315
1881;1524085200;8321.01;8136.42;8189.92;8301.82;72820.98;8228.715
1882;1523998800;8246.57;7908.92;7921.65;8189.96;73050.12;8077.745
1883;1523912400;8187.6;7858.12;8079.77;7921.63;71933.6;8022.86
1884;1523826000;8430.93;7929.24;8376.73;8079.77;87681.75;8180.085
1885;1523739600;8437.03;8021.04;8022.51;8376.73;68822.07;8229.035
1886;1523653200;8195.34;7841.19;7898.74;8022.51;66678.63;8018.265
1887;1523566800;8237.16;7758.8;7927.73;7899.11;145665.26;7997.98
1888;1523480400;8051.95;6791.33;6977.04;7927.73;197276.82;7421.64
1889;1523394000;6999.37;6839.16;6871.07;6977.13;64802.3;6919.265
1890;1523307600;6922.84;6676.72;6789.53;6871.07;62035.53;6799.78
1891;1523221200;7204.28;6633.69;7049.92;6789.53;130534.03;6918.985
1892;1523134800;7132.03;6911.02;6917.2;7049.92;60386.23;7021.525
1893;1523048400;7083.85;6624.47;6634.86;6917.2;81312.77;6854.16
1894;1522962000;6869.53;6526.67;6790.45;6634.86;90749.16;6698.1
1895;1522875600;6933.66;6602.38;6815.5;6790.45;114426.84;6768.02
1896;1522789200;7442.42;6727.09;7434.3;6815.5;123910.33;7084.755
1897;1522702800;7528.97;7039.88;7074.65;7434.3;122807.02;7284.425
1898;1522616400;8218.66;6792.3;6835.58;7074.6;106513.22;7505.48
1899;1522530000;7056.22;6463.54;6943.77;6835.84;131344.01;6759.88
1900;1522443600;7228.4;6806.34;6853.75;6943.77;129526.48;7017.37
1901;1522357200;7280.27;6595.26;7106.62;6853.76;229837.79;6937.765
1902;1522270800;7983.77;6927.11;7959.78;7106.62;185805.88;7455.44
1903;1522184400;8117.79;7752.6;7808.42;7959.78;82590.62;7935.195
1904;1522098000;8226.24;7752.3;8152.18;7808.48;116523.1;7989.27
1905;1522011600;8521.04;7869.27;8472.56;8152.2;131859.97;8195.155
1906;1521925200;8690.36;8395.85;8548.39;8472.84;76775.64;8543.105
1907;1521838800;9036.23;8515.53;8935.51;8548.06;93296.24;8775.88
1908;1521752400;8935.88;8307.58;8724.98;8934.8;109649.39;8621.73
1909;1521666000;9107.0;8500.88;8911.37;8724.98;116522.98;8803.94
1910;1521579600;9184.51;8778.69;8920.53;8911.35;109985.22;8981.6
1911;1521493200;9056.23;8339.8;8623.14;8920.71;131959.66;8698.015
1912;1521406800;8725.6;8129.66;8215.5;8623.14;171829.52;8427.63
1913;1521320400;8299.86;7318.46;7882.67;8215.4;198796.34;7809.16
1914;1521234000;8360.64;7765.41;8283.23;7883.45;111641.32;8063.025
1915;1521147600;8616.63;7924.11;8267.95;8283.23;129688.11;8270.37
1916;1521061200;8432.12;7698.47;8216.22;8268.41;187365.71;8065.295
1917;1520974800;9360.66;7966.94;9160.12;8217.7;161775.05;8663.8
1918;1520888400;9486.12;8856.65;9142.27;9160.12;133768.47;9171.385
1919;1520802000;9907.41;8796.52;9543.98;9142.15;152959.8;9351.965
1920;1520715600;9735.64;8484.32;8797.27;9544.84;149877.66;9109.98
1921;1520629200;9518.62;8727.43;9252.76;8797.27;117409.38;9123.025
1922;1520542800;9433.38;8393.45;9316.77;9252.76;233598.15;8913.415
1923;1520456400;10119.21;9086.85;9928.56;9316.72;154879.22;9603.03
1924;1520370000;10913.7;9470.73;10735.45;9928.56;183060.08;10192.215
1925;1520283600;11441.65;10589.28;11440.33;10735.45;109876.55;11015.465
1926;1520197200;11694.15;11431.55;11503.94;11440.73;68323.51;11562.85
1927;1520110800;11539.79;11084.01;11465.36;11504.42;61016.39;11311.9
1928;1520024400;11530.66;11043.12;11043.12;11465.36;71279.36;11286.89
1929;1519938000;11191.94;10801.45;10929.37;11043.12;77195.49;10996.695
1930;1519851600;11090.3;10247.56;10334.44;10929.37;88432.44;10668.93
1931;1519765200;11067.76;10303.14;10594.76;10334.44;105434.79;10685.45
1932;1519678800;10879.38;10154.24;10326.5;10594.76;99772.39;10516.81
1933;1519592400;10457.51;9411.82;9610.11;10326.5;117416.47;9934.665
1934;1519506000;9873.79;9329.44;9705.73;9610.11;82430.45;9601.615
1935;1519419600;10528.0;9396.54;10175.51;9705.73;125269.68;9962.27
1936;1519333200;10420.67;9604.0;9847.96;10175.51;139373.76;10012.335
1937;1519246800;10941.57;9757.19;10481.66;9847.96;175506.26;10349.38
1938;1519160400;11295.58;10256.21;11256.78;10481.66;183274.25;10775.895
1939;1519074000;11802.23;11130.95;11182.28;11256.43;142449.23;11466.59
1940;1518987600;11265.96;10336.32;10418.12;11182.28;108244.29;10801.14
1941;1518901200;11288.34;10161.01;11097.21;10417.23;154431.22;10724.675
1942;1518814800;11119.45;10074.07;10188.73;11097.21;123660.48;10596.76
1943;1518728400;10303.14;9720.38;10033.75;10188.73;105556.67;10011.76
1944;1518642000;10223.58;9363.38;9485.64;10033.75;168776.78;9793.48
1945;1518555600;9508.22;8542.98;8544.69;9485.64;133702.54;9025.6
1946;1518469200;8955.15;8379.35;8911.17;8544.69;98632.88;8667.25
1947;1518382800;8997.34;8084.41;8084.61;8911.27;124923.98;8540.875
1948;1518296400;8573.35;7862.31;8569.32;8084.61;123293.84;8217.83
1949;1518210000;9081.49;8176.25;8696.83;8569.29;155616.78;8628.87
1950;1518123600;8743.2;7775.36;8259.26;8696.83;162279.68;8259.28
1951;1518037200;8643.94;7590.48;7593.78;8260.69;193040.33;8117.21
1952;1517950800;8572.68;7208.86;7701.25;7592.72;271450.37;7890.77
1953;1517864400;7932.38;5968.36;6936.43;7701.25;495883.24;6950.37
1954;1517778000;8391.29;6627.31;8218.05;6937.08;341828.54;7509.3
1955;1517691600;9400.99;7889.83;9251.27;8218.05;164609.06;8645.41
1956;1517605200;9504.37;8194.68;8872.87;9251.27;139226.07;8849.525
1957;1517518800;9147.93;7786.2;9114.73;8870.82;322596.22;8467.065
1958;1517432400;10280.84;8726.95;10226.86;9114.72;208918.8;9503.895
1959;1517346000;10377.96;9698.13;10107.4;10226.86;122260.49;10038.045
1960;1517259600;11263.7;9871.21;11234.32;10107.26;164072.93;10567.455
1961;1517173200;11860.29;11089.52;11767.74;11233.95;80713.7;11474.905
1962;1517086800;12064.19;11407.94;11460.39;11767.74;87917.22;11736.065
1963;1517000400;11638.69;10879.2;11104.34;11459.71;90873.81;11258.945
1964;1516914000;11656.54;10346.86;11175.87;11104.2;142350.84;11001.7
1965;1516827600;11741.92;10930.34;11428.11;11175.87;93317.76;11336.13
1966;1516741200;11531.6;10506.55;10853.78;11429.02;115804.82;11019.075
1967;1516654800;11388.52;9980.5;10814.52;10858.23;158868.59;10684.51
1968;1516568400;11913.74;10067.76;11549.98;10814.52;165723.08;10990.75
1969;1516482000;12787.35;11101.73;12783.54;11549.93;130427.64;11944.54
1970;1516395600;13031.04;11502.11;11521.82;12783.94;119084.84;12266.575
1971;1516309200;11780.49;10867.18;11175.52;11521.76;110885.87;11323.835
1972;1516222800;12018.43;10642.33;11162.7;11175.52;204918.02;11330.38
1973;1516136400;11736.3;9205.38;11282.49;11162.7;348631.94;10470.84
1974;1516050000;13648.84;10032.69;13634.6;11282.49;325702.79;11840.765
1975;1515963600;14355.82;13416.71;13638.63;13631.98;84089.84;13886.265
1976;1515877200;14415.67;13031.91;14244.12;13638.63;81536.0;13723.79
1977;1515790800;14595.04;13830.28;13841.19;14243.12;71300.93;14212.66
1978;1515704400;14129.08;12851.91;13308.06;13841.19;102068.02;13490.495
1979;1515618000;14979.96;12825.95;14920.36;13308.06;173452.27;13902.955
1980;1515531600;14919.49;13450.54;14468.09;14919.49;142303.9;14185.015
1981;1515445200;15390.28;14221.55;14976.17;14468.5;99730.65;14805.915
1982;1515358800;16302.92;13902.31;16228.26;14976.17;142453.96;15102.615
1983;1515272400;17184.81;15791.13;17174.5;16228.16;79006.37;16487.97
1984;1515186000;17252.85;16286.57;16954.76;17172.3;83927.99;16769.71
1985;1515099600;17126.95;14832.36;15180.08;16954.78;141960.42;15979.655
1986;1515013200;15408.66;14244.67;15156.49;15180.08;110968.82;14826.665
1987;1514926800;15435.01;14579.71;14754.09;15156.62;106543.39;15007.36
1988;1514840400;15306.13;12934.16;13444.88;14754.13;137732.17;14120.145
1989;1514754000;13921.53;12877.67;13850.49;13444.88;78425.21;13399.6
1990;1514667600;14241.82;12359.43;12532.38;13850.4;111270.55;13300.625
1991;1514581200;14461.46;11962.09;14392.14;12531.52;182065.44;13211.775
1992;1514494800;15109.81;13951.08;14398.45;14392.57;118874.63;14530.445
1993;1514408400;15505.51;13466.07;15416.34;14398.7;170366.63;14485.79
1994;1514322000;16514.59;14534.66;15757.02;15416.64;138705.28;15524.625
1995;1514235600;16094.67;13748.49;13830.19;15756.56;143135.26;14921.58
1996;1514149200;14467.43;13010.71;13789.95;13833.49;107475.98;13739.07
1997;1514062800;14413.72;12166.45;14396.63;13789.95;182417.29;13290.085
1998;1513976400;15493.23;13356.07;13664.97;14396.46;170169.39;14424.65
1999;1513890000;15823.72;10875.71;15632.12;13664.97;466980.6;13349.715
2000;1513803600;17301.83;14952.98;16461.09;15632.12;163735.02;16127.405
2001;1513717200;17813.6;15642.69;17521.73;16461.97;227676.13;16728.145
2002;1513630800;19021.97;16812.8;18971.19;17523.7;174543.37;17917.385
2003;1513544400;19221.1;18114.42;19065.71;18972.32;139251.39;18667.76
2004;1513458000;19870.62;18750.91;19346.6;19065.71;117408.38;19310.765
2005;1513371600;19587.7;17318.54;17594.08;19345.49;112173.97;18453.12
2006;1513285200;17987.03;16442.2;16467.91;17604.85;153651.15;17214.615
2007;1513198800;16941.08;16023.64;16286.82;16467.91;107918.03;16482.36
2008;1513112400;17267.96;15669.86;17083.9;16286.82;155407.35;16468.91
2009;1513026000;17560.65;16254.53;16733.29;17083.9;132846.57;16907.59
2010;1512939600;17399.18;15024.56;15060.45;16732.47;159724.56;16211.87
2011;1512853200;15783.2;13031.0;14839.98;15059.6;201620.09;14407.1
2012;1512766800;16313.18;13151.47;16048.18;14843.42;181979.81;14732.325
2013;1512680400;17294.85;13906.1;16867.98;16047.61;286762.02;15600.475
2014;1512594000;16879.26;13401.61;13750.09;16850.31;297108.66;15140.435
2015;1512507600;13843.2;11661.76;11667.13;13749.57;191576.66;12752.48
2016;1512421200;11901.87;11486.13;11624.37;11667.13;89687.21;11694.0
2017;1512334800;11624.63;10917.81;11244.2;11623.91;93173.9;11271.22
2018;1512248400;11851.09;10578.43;10912.72;11246.21;122125.7;11214.76
2019;1512162000;11175.23;10715.55;10861.47;10912.73;86825.51;10945.39
2020;1512075600;10942.8;9420.93;9947.08;10861.47;131918.85;10181.865
2021;1511989200;10689.06;9023.77;9848.05;9946.76;187008.87;9856.415
2022;1511902800;11417.84;8938.7;9906.04;9837.86;233325.32;10178.27
2023;1511816400;9969.58;9638.2;9732.63;9906.04;87754.89;9803.89
2024;1511730000;9733.61;9316.84;9318.42;9733.2;106902.79;9525.225
2025;1511643600;9474.62;8746.56;8754.62;9318.42;85891.98;9110.59
2026;1511557200;8761.98;8153.7;8203.45;8754.69;84670.41;8457.84
